date,date_ymd,url,brand,category,price,delivery_time,color
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/filippa-k-seth-trainingsbroek-dusty-blue-f1422f01i-k11.html,Filippa K,Shorts,174.95,1-2,dusty blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/rethink-status-oversized-fit-hoody-unisex-sweater-black-rew210041-q11.html,RETHINK Status,Hoodie,59.45,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-rigan-shorts-medium-beige-bb122f06t-b11.html,BOSS,Shorts,119.95,1-2,medium beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-rigan-shorts-silver-bb122f06t-d11.html,BOSS,Shorts,119.95,1-2,silver
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/luhta-klamila-winterjas-fudge-lu942f00u-b11.html,Luhta,Outdoorjas,159.95,1-2,fudge
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mads-noergaard-quilt-janus-jacket-bomberjacks-forest-night-m1422t000-n11.html,Mads Nørgaard,Bomberjacks,139.95,1-2,forest night
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/maze-leren-jas-olive-m2922t00p-n11.html,Maze,Leren jas,279.95,3-6,olive
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/qs-by-soliver-jas-khaki-oliv-qs122t03w-n11.html,QS by s.Oliver,Jas,99.99,3-6,khaki oliv
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/studio-total-bomberjacks-schwarz-sbt22t00a-q11.html,Studio Total,Bomberjacks,79.99,1-2,schwarz
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/true-religion-two-palm-hoody-hoodie-black-tr122s04q-q11.html,True Religion,Sweater,189.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/soliver-slim-fit-jeans-dark-blue-so222g0kk-k12.html,s.Oliver,Slim fit jeans,89.99,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mexx-shorts-grey-melee-me422f04c-c11.html,Mexx,Shorts,49.99,3-6,grey melee
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/america-today-cargobroek-navy-amk22e018-k11.html,America Today,Cargobroek,69.99,3-6,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/puma-trainingsbroek-black-beetroot-purple-pu122e0ax-q11.html,Puma,Trainingsbroek,65,3-6,black   beetroot purple
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/2blind2c-jas-nav-navy-2b122t00k-k11.html,2Blind2C,Jas,239,1-2,nav navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/state-of-art-blazer-navy-cream-oa422t055-k11.html,State of Art,blazer,219.95,3-6,navy cream
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/quiksilver-essentials-terry-shorts-faded-denim-qu122f063-k11.html,Quiksilver,Shorts,39.99,1-2,faded denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/puma-pivot-pant-trainingsbroek-light-gray-heather-pu142e116-c11.html,Puma,Trainingsbroek,54.95,1-2,light gray heather
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/marda-zwemshorts-orange-mhu82h002-h11.html,MARDA,Zwemshorts,119,3-6,orange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/karl-lagerfeld-hooded-blouson-winterjas-black-k4822t02g-q11.html,KARL LAGERFELD,Jas,209.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tom-tailor-denim-winterjas-black-to722t06t-q11.html,TOM TAILOR DENIM,Winterjas,71.99,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/schiesser-onderbroeken-admiral-s5982h00i-k11.html,Schiesser,Zwemshorts,39.95,3-6,admiral
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ps-paul-smith-zebra-photos-sweater-dark-blue-ps722s04e-k11.html,PS Paul Smith,Sweater,129.95,1-2,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/wrstbhvr-broek-iced-grey-wr821003i-c11.html,WRSTBHVR,Broek,89.95,1-2,iced grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/karl-lagerfeld-korte-jassen-black-k4822t03c-q11.html,KARL LAGERFELD,Bomberjacks,295,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/no-excess-winterjas-black-nok22t00f-q11.html,NO EXCESS,Winterjas,99.99,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/gorilla-wear-shorts-white-gov210002-a11.html,Gorilla Wear,Shorts,42.9,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lacoste-jas-vert-la242f00h-m11.html,Lacoste,Jas,330,3-6,vert
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dockers-shorts-harvest-gold-do822f00m-b11.html,DOCKERS,Shorts,64.95,1-2,harvest gold
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/puma-trainingsbroek-puma-black-m-color-pu142e18d-q12.html,Puma,Trainingsbroek,80,3-6,puma black m color
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/baileys-shorts-beige-b8c82h003-b11.html,Baileys,Zwemshorts,39.95,3-6,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ricano-leren-jas-braun-riv22t00q-o12.html,Ricano,Leren jas,259,3-6,braun
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/masons-torinostyle-chino-grey-m3822e034-c11.html,Mason's,Chino,174.95,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/han-kjoebenhavn-cropped-jacket-leren-jas-black-hk022t010-q11.html,Han Kjøbenhavn,Leren jas,779.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hurley-shorts-neptune-green-hu822f01d-m11.html,Hurley,Shorts,60,1-2,neptune green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/garcia-sweater-blue-lake-g1222s01j-k11.html,Garcia,Hoodie,59.99,3-6,blue lake
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/120-lino-pantalone-uomo-broek-blue-chinafade-l1922e00u-k11.html,120% Lino,Broek,219.95,1-2,blue chinafade
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/studio-total-bomberjacks-light-sand-sbt22t000-b11.html,Studio Total,Bomberjacks,79.99,1-2,light sand
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tiger-of-sweden-jin-shorts-light-blue-ti522f01x-k11.html,Tiger of Sweden,Shorts,129.95,1-2,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/clockhouse-shorts-black-cfi22f000-q11.html,CLOCKHOUSE,Shorts,24.99,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/michael-kors-new-evergreen-shorts-white-1mi22f01y-a11.html,Michael Kors,Trainingsbroek,99.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jlindeberg-chaze-super-pants-chino-deep-depths-jl122e08u-o11.html,J.LINDEBERG,Chino,109.95,1-2,deep depths
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boggi-milano-blazer-grey-bq122t01a-c11.html,Boggi Milano,blazer,399,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/colmar-originals-pantaloni-uomo-trainingsbroek-white-cm022e00f-a11.html,Colmar Originals,Trainingsbroek,114.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jp1880-trainingsbroek-schwarz-jp322e03v-q11.html,JP1880,Trainingsbroek,59.99,3-6,schwarz
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/national-geographic-unisex-trainingsbroek-black-nam210006-q11.html,National Geographic,Trainingsbroek,76.45,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/closed-bowler-leren-jas-american-elm-cl322t022-b11.html,CLOSED,Leren jas,799.95,1-2,american elm
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/afrozan-stropdas-black-afd52r002-q11.html,AFROZAN,Stropdas,89.44,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-jogging-trainingsbroek-black-grey-tha22e02f-q11.html,The Kooples,Trainingsbroek,174.95,1-2,black grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/qs-by-soliver-shorts-green-qs122f0a6-m11.html,QS by s.Oliver,Trainingsbroek,29.99,3-6,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hom-zwemslips-blue-print-h1282h01z-k11.html,HOM,Zwemslips,39.95,3-6,blue print
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/baileys-zwemshorts-blauw-b8c81i000-k11.html,Baileys,Zwemshorts,39.95,3-6,blauw
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/2blind2c-jeremy-korte-jassen-navy-2b122t00l-k11.html,2Blind2C,Korte jassen,199,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ricano-leren-jas-cognac-braun-riv22t00l-o11.html,Ricano,Leren jas,219,3-6,cognac braun
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/allsaints-kaimuki-sleeveless-jacket-bodywarmer-washed-black-a0q22t0b8-q11.html,AllSaints,Bodywarmer,161.95,1-2,washed black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/calvin-klein-blazer-stony-beige-6ca22t06f-b11.html,Calvin Klein,blazer,299.9,3-6,stony beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/doreanse-bikinibroekje-rot-navy-doo82h00j-g11.html,Doreanse,Zwemshorts,44.9,3-6,rot navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/2blind2c-blazer-dgr-dark-grey-2b122t001-c11.html,2Blind2C,blazer,199,1-2,dgr dark grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/refrigiwear-captain-jacket-korte-jassen-black-r2222t021-q11.html,Refrigiwear,Bomberjacks,189.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/zadig-and-voltaire-blade-crinkle-leren-jas-noir-z2122t00x-q11.html,Zadig & Voltaire,Leren jas,644.95,1-2,noir
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-darolus-jas-green-bb122t0ku-m11.html,BOSS,Jas,249,3-6,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mango-nasta-korte-jassen-black-m9122t165-q11.html,Mango,Bomberjacks,79.99,1-2,schwarz
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hackett-london-vintage-straight-leg-jeans-denim-ht622g00q-k11.html,Hackett London,Straight leg jeans,139,1-2,denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-bodywarmer-black-lca22t05j-q11.html,LC Waikiki,Bodywarmer,25.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-spijkerjas-indigo-lca22t05l-k11.html,LC Waikiki,Spijkerjas,39.95,1-2,indigo
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/brave-soul-max-cargobroek-black-brh22e04w-q11.html,Brave Soul,Cargobroek,29.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/baileys-zwemshorts-paars-b8c82h004-i11.html,Baileys,Zwemshorts,39.95,3-6,paars
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/champion-rochester-jacket-winterjas-dark-blue-c4a22t008-k11.html,Champion Rochester,Winterjas,159.95,4-8,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/halo-trainingsbroek-undyed-haj44g006-a11.html,HALO,Trainingsbroek,109.95,1-2,undyed
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/baileys-zwemshorts-roze-b8c82h008-j11.html,Baileys,Zwemshorts,39.95,3-6,roze
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/eterna-stropdas-violett-2et52r08r-i11.html,Eterna,Stropdas,29.99,3-6,violett
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mustang-leren-jas-black-olive-mu322t04l-q11.html,Mustang,Leren jas,259,3-6,black olive
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ea7-emporio-armani-bermuda-shorts-white-ea722f00v-a11.html,EA7 Emporio Armani,Shorts,84.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/calvin-klein-swimwear-medium-drawstring-zwemshorts-deep-crimson-c1782h02w-g11.html,Calvin Klein Swimwear,Zwemshorts,53.95,1-2,deep crimson
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/duvetica-tolando-jas-black-dua22t01d-q11.html,Duvetica,Jas,549.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/billabong-zwemshorts-pink-bi782h06a-j11.html,Billabong,Zwemshorts,60,3-6,pink
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/doreanse-zwemslips-blau-doo82h004-k11.html,Doreanse,Zwemslips,39.9,3-6,blau
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/trendyol-bodywarmer-beige-tru22t01n-b11.html,Trendyol,Bodywarmer,49.99,1-2,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ea7-emporio-armani-shorts-white-ea722f00o-a11.html,EA7 Emporio Armani,Shorts,94.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/clean-cut-copenhagen-top-ecru-denim-c6v22t005-k11.html,Clean Cut Copenhagen,Spijkerjas,119.99,1-2,ecru denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/sand-copenhagen-star-napoli-normal-blazer-light-camel-saa22a02i-b11.html,Sand Copenhagen,blazer,399.95,1-2,light camel
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jlindeberg-eric-stretch-jacket-korte-jassen-cloud-white-jl122t0at-k11.html,J.LINDEBERG,Korte jassen,199.95,1-2,cloud white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/diesel-bmt-helleri-strandhanddoek-red-di182j005-g11.html,Diesel,Strandhanddoek,69.95,1-2,red
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/oneill-hyperfreak-heist-line-zwemshorts-black-multi-9-on582h03p-q11.html,O'Neill,Zwemshorts,59.99,3-6,black multi 9
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ricano-leren-jas-black-riv22t00t-q11.html,Ricano,Leren jas,229,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/antony-morato-giacca-bonnie-slim-colbert-black-a1822t03o-q11.html,Antony Morato,Colbert,174.9,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/rains-cape-unisex-regenjas-green-ri0210037-m11.html,Rains,Regenjas,94.95,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/matinique-mageorge-f-blazer-chambray-blue-m6022t04o-k11.html,Matinique,blazer,249,1-2,chambray blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/2blind2c-fresco-fitted-blazer-nav-navy-2b122t00f-k11.html,2Blind2C,blazer,229,1-2,nav navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/doreanse-bikinibroekje-tuerkis-doo82h00k-l11.html,Doreanse,Zwemslips,39.9,3-6,türkis
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/schiesser-aqua-zwemslips-dunkelblau-s5982h00k-k11.html,Schiesser,Zwemslips,34.95,3-6,dunkelblau
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/daniel-hechter-blazer-dark-blue-da822t02g-k11.html,Daniel Hechter,blazer,320,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-jas-black-tha22t050-q11.html,The Kooples,Jas,265,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bugatti-flexcity-blazer-blue-bu122a062-k11.html,Bugatti,blazer,203.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/puma-swim-men-block-logo-zwemshorts-mineral-blue-combo-pu182h010-k11.html,Puma,Zwemshorts,29.95,1-2,mineral blue combo
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/canda-t-shirt-basic-dark-blue-c6f22o077-k11.html,C&A,Shorts,19.99,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hessnatur-fleecejas-agave-h0722t009-m11.html,hessnatur,Fleecejas,129.95,1-2,agave
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boggi-milano-bodywarmer-beige-bq122t01h-b11.html,Boggi Milano,Bodywarmer,169,1-2,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mango-badpak-kaki-m9182h026-n11.html,Mango,Zwemshorts,39.99,1-2,kaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-blazer-dark-grey-tha22t04t-c11.html,The Kooples,blazer,435,1-2,dark grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dc-shoes-korte-jassen-black-dc122t03a-q11.html,DC Shoes,Korte jassen,69.99,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/daniel-hechter-colbert-dark-blue-da822a00r-k11.html,Daniel Hechter,Colbert,199.95,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dingy-rhythm-of-the-rain-weather-robert-parka-caramel-dis22t00a-g11.html,Dingy Rhythm Of The Rain,Parka,153.95,3-6,caramel
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hummel-hardloopjack-marine-hu344h005-k12.html,Hummel,Trainingsvest,44.95,3-6,marine
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/baileys-zwemshorts-geel-b8c82h00c-e11.html,Baileys,Zwemshorts,39.95,3-6,geel
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jp1880-t-shirt-basic-turkooisgroen-jp322o0fe-k11.html,JP1880,T-shirt basic,29.99,3-6,turkooisgroen
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mango-blazer-hemelsblauw-m9122t15r-k11.html,Mango,blazer,129.99,1-2,hemelsblauw
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/calvin-klein-windjack-camouflage-print-6ca22t06e-a11.html,Calvin Klein,Windjack,199.9,3-6,camouflage print
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bel-air-athletics-academy-tracktop-unisex-korte-jassen-blue-b5l210002-k11.html,Bel-Air Athletics,Korte jassen,164.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-blazer-black-nx322a0ka-q11.html,Next,Colbert,132,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/diesel-bmt-helleri-strandhanddoek-green-di182j004-q11.html,Diesel,Strandhanddoek,62.95,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/pepe-jeans-regenjas-red-pe122t063-g11.html,Pepe Jeans,Regenjas,120,1-2,red
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/studio-total-imitatieleren-jas-grey-sbt22t009-c11.html,Studio Total,Imitatieleren jas,79.99,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-korte-jassen-beige-tha22t053-b11.html,The Kooples,Korte jassen,295,1-2,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/scotch-and-soda-blazer-navy-sc322t0bf-k11.html,Scotch & Soda,blazer,249.95,3-6,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-blazer-dark-blue-m3i22t0ny-k11.html,Massimo Dutti,blazer,249,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mango-blazer-inktblauw-m9122t15s-k11.html,Mango,blazer,159.99,1-2,inktblauw
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/peak-performance-heavy-chore-jacket-korte-jassen-pine-needle-pe442f05g-m11.html,Peak Performance,Outdoorjas,249.95,1-2,pine needle
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/asics-halflange-jas-blue-harmony-as142f02u-k11.html,ASICS,Outdoorjas,170,1-2,blue harmony
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-darolan-bodywarmer-bright-blue-bb122t0kt-k11.html,BOSS,Bodywarmer,199.95,1-2,bright blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/national-geographic-bodywarmer-black-nam22t01f-q11.html,National Geographic,Bodywarmer,99.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/only-and-sons-onsrick-unisex-spijkerjas-blue-denim-os321000q-k11.html,Only & Sons,Spijkerjas,49.99,1-2,blue denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/quiksilver-acid-wash-volley-zwemshorts-shocking-pink-qu182h09i-j11.html,Quiksilver,Zwemshorts,49.99,1-2,shocking pink
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/baileys-zwemshorts-roze-b8c82h007-j11.html,Baileys,Zwemshorts,49.95,3-6,roze
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/joop-hoverest-blazer-light-pastel-blue-jo922t09e-k11.html,JOOP!,blazer,329.95,1-2,light pastel blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/superdry-shorts-cali-washed-blue-su222f09m-k11.html,Superdry,Zwemshorts,59.99,3-6,cali washed blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/matinique-gilet-black-m6022a02j-m11.html,Matinique,Gilet,119.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jp1880-outdoorjas-hellrot-jp322t00h-g11.html,JP1880,Outdoorjas,149.99,3-6,hellrot
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-korte-jassen-kaki-tha22t04u-m11.html,The Kooples,Korte jassen,225,1-2,kaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-gilet-grey-nx322a0k3-c11.html,Next,Gilet,74,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/matinique-colbert-olive-night-m6022a02l-m11.html,Matinique,Kostuum,379,1-2,olive night
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/baileys-zwemshorts-rood-b8c82h00b-j11.html,Baileys,Zwemshorts,39.95,3-6,rood
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/baileys-zwemshorts-oranje-b8c82h00d-h11.html,Baileys,Zwemshorts,39.95,3-6,oranje
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/blauer-bodywarmer-red-bm922t05t-g11.html,Blauer,Bodywarmer,189.95,1-2,red
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/joop-havardy-blazer-open-white-jo922t09a-a11.html,JOOP!,blazer,449.95,1-2,open white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/quiksilver-everyday-switch-volley-2-pack-zwemshorts-sea-pine-qu182h09k-n11.html,Quiksilver,Zwemshorts,54.99,1-2,sea pine
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boggi-milano-bodywarmer-grey-bq122t013-c11.html,Boggi Milano,Bodywarmer,149,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/sergio-tacchini-dallas-international-tracksuit-trainingspak-black-s1622t01n-q11.html,Sergio Tacchini,Trainingspak,161.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/quiksilver-sportsline-towel-strandhanddoek-antique-white-qu182j00p-b11.html,Quiksilver,Strandhanddoek,39.99,1-2,antique white
